x,y,u,v,p
0.708037767,0.068150387,0.910569065,0.007069137,1.01518066
0.711601558,0.056772458,0.825896284,0.005865706,1.00137796
0.714902327,0.043727573,0.694576981,0.003695152,0.985060833
0.725736888,0.010165157,0.195503661,0.000174892,0.942989744
0.722536072,0.014597416,0.274320594,0.000466814,0.954098055
0.733105097,0.010060182,0.193363983,0.000179546,0.91954796
0.721994251,0.021398132,0.387495382,0.000782331,0.955212003
0.720006126,0.031946842,0.545034413,0.002188841,0.968102562
0.74200268,0.006035605,0.118310436,-2.37554E-05,0.889613888
0.748251748,0.003517846,0.069866125,-6.80504E-06,0.868555181
0.740916823,0.009881887,0.18998077,-5.44087E-05,0.893460766
0.750221165,0.006073382,0.119061845,-1.47982E-05,0.861859109
0.755244755,0.003489414,0.069297759,1.84341E-06,0.845035447
0.717065326,0.13838901,0.866116395,-0.004727969,0.981255843
0.721130475,0.12718482,0.939398916,-0.003571729,0.9687114
0.761416399,0.1939305,0.119110948,2.18619E-05,0.823690386
0.762237762,0.196503577,0.069535245,6.35098E-06,0.820999648
0.768512329,0.193917285,0.119433603,-1.00717E-06,0.798881098
0.769230769,0.196482053,0.069972624,-2.77498E-06,0.796586466
0.748398213,0.190941736,0.175222869,-5.85788E-05,0.868675649
0.755885152,0.190630069,0.180814914,-0.000122754,0.842661018
0.744702378,0.186017817,0.263511558,-0.000141192,0.880747607
0.739566633,0.181074223,0.347315379,-0.000267766,0.899157966
0.733701028,0.176152929,0.426357058,-0.000288004,0.920271435
0.727777283,0.168604394,0.537204714,-0.001096025,0.940190399
0.72089406,0.16131692,0.633175627,-0.002556138,0.964887492
0.724415345,0.146677731,0.794716421,-0.003119673,0.95551657
0.711715715,0.099003986,1.010268851,0.000233874,1.00645708
0.718576597,0.10897633,1.003593835,-0.001842521,0.979926637
0.725359187,0.116732289,0.985000955,-0.00213998,0.954904361
0.715098773,0.076030445,0.95431376,0.004405136,0.990561792
0.719548538,0.091831809,1.004326887,0.001371812,0.97595337
0.722072371,0.082715756,0.982021311,0.002493562,0.965580339
0.718458425,0.064517739,0.88660791,0.004288316,0.975873377
0.72159425,0.05378166,0.797488084,0.003153661,0.962275783
0.722727554,0.042769029,0.682341098,0.002748423,0.954121209
0.729819234,0.016681588,0.310101103,0.000334754,0.929515031
0.737411433,0.014238011,0.267676454,8.53315E-05,0.906145838
0.728980044,0.026156516,0.460133501,0.000360542,0.934409523
0.727855192,0.036405101,0.603682374,0.001602717,0.941583475
0.747978419,0.009396579,0.181200579,-4.42099E-06,0.870013626
0.743931713,0.015262724,0.285340788,7.3725E-05,0.882824847
0.757492759,0.006318239,0.123688675,1.38982E-05,0.837484379
0.762237762,0.003460314,0.06873849,-1.46962E-05,0.821103999
0.754327558,0.010044756,0.192883622,4.77369E-05,0.847523923
0.728111042,0.134317479,0.895952672,-0.002903997,0.943686481
0.73223397,0.123874236,0.956890057,-0.002025266,0.929525111
0.775434646,0.193877525,0.120195377,2.43663E-05,0.775908554
0.776223776,0.196464167,0.070332932,1.03474E-05,0.773198977
0.782583862,0.19387222,0.120368958,1.43129E-05,0.751529922
0.783216783,0.19644628,0.070718647,7.76209E-06,0.749197386
0.762869201,0.189843729,0.195136972,7.0397E-05,0.818246408
0.770670776,0.189785938,0.196331474,-1.63985E-05,0.792490892
0.752306534,0.185158281,0.278196664,-0.000201294,0.855792505
0.759097849,0.185571938,0.270865446,-9.54791E-05,0.830968558
0.74828275,0.179248339,0.376462536,-0.000370736,0.867503614
0.742703671,0.172375129,0.481941152,-0.000844677,0.885385702
0.737353868,0.163877532,0.599594582,-0.000933112,0.908763931
0.731383453,0.154063395,0.717814365,-0.001837707,0.926208219
0.734908172,0.141354691,0.841427502,-0.001924826,0.918250456
0.723334998,0.099911851,1.012120933,1.98923E-05,0.963189525
0.729470845,0.106926365,1.008549468,-0.00071653,0.942541486
0.736202151,0.113693722,0.995087387,-0.001203148,0.916603485
0.72543603,0.0719856,0.934159196,0.002892398,0.952172605
0.728810264,0.090246345,1.003332347,0.001274658,0.94002981
0.732329759,0.079824197,0.97208627,0.001766765,0.928545028
0.728982174,0.060387702,0.855685648,0.00251545,0.938231881
0.731077654,0.04720858,0.732046813,0.001967841,0.928285824
0.738243499,0.021732409,0.392758806,0.00039177,0.902393701
0.735352144,0.035037806,0.586001482,0.000945534,0.911618791
0.763126853,0.006098825,0.119602251,-5.53392E-05,0.818178876
0.769230769,0.003439755,0.068461196,-3.80797E-05,0.797394792
0.751360446,0.015622484,0.291298385,5.371E-05,0.858118126
0.747976719,0.022286445,0.400776072,0.000349305,0.871348968
0.761370427,0.009704175,0.186678647,-0.000108353,0.824269333
0.758370362,0.014885417,0.27862519,-6.78697E-05,0.833834301
0.789675415,0.19387846,0.120312056,4.23591E-05,0.727571634
0.79020979,0.19643849,0.070921481,1.94307E-05,0.725711901
0.738495939,0.130481667,0.92132697,-0.001505307,0.906276598
0.742329795,0.119793193,0.975288076,-0.001173414,0.893990581
0.777584125,0.190157141,0.189595813,8.67773E-05,0.768433388
0.78391138,0.190735959,0.179109712,5.1457E-05,0.746933954
0.773655117,0.185787624,0.267368745,6.40194E-05,0.780654941
0.766338968,0.18347789,0.307062003,0.000238028,0.807392791
0.746145965,0.162239112,0.619560199,-0.000989235,0.873831336
0.75808939,0.178749722,0.384502114,-8.75442E-05,0.836117338
0.752273727,0.169517847,0.523385081,-0.000323707,0.854551809
0.743252955,0.150810701,0.752406423,-0.000613421,0.887756134
0.744998886,0.136950854,0.877288176,-0.000925935,0.884567864
0.734845803,0.097261789,1.012773819,0.000204866,0.919499788
0.738506336,0.104981802,1.011083569,-0.000639786,0.907295294
0.745795636,0.109037069,1.006680447,-0.000873026,0.881599748
0.735528195,0.068975491,0.916633833,0.001884156,0.915956512
0.739386223,0.087871223,0.99851706,0.000498149,0.902472011
0.742714072,0.077152739,0.961051554,0.001265272,0.892005477
0.738594313,0.057765613,0.833399244,0.001569806,0.903723543
0.741494411,0.045854856,0.71671974,0.001057983,0.897482536
0.744462067,0.032869376,0.556334056,0.000244051,0.88084024
0.769976449,0.005881389,0.115614003,-8.49436E-05,0.79459736
0.776223776,0.00343353,0.068398514,1.41589E-05,0.772830855
0.768943695,0.008985212,0.173771239,-0.000200337,0.7984176
0.755577904,0.021858982,0.393892779,0.000127927,0.844073197
0.753233314,0.030884091,0.528610587,3.2988E-05,0.850853485
0.765643667,0.01383811,0.260698286,-0.000402758,0.810782115
0.762228061,0.019741044,0.359872745,-0.000309783,0.822408239
0.796558723,0.193867382,0.120570357,6.10975E-07,0.703407883
0.797202797,0.196434244,0.071030546,-2.30686E-06,0.701101541
0.790917948,0.190824527,0.177522749,8.82123E-05,0.722849385
0.747878076,0.126860679,0.942121675,-0.001027023,0.874824367
0.751292914,0.116780379,0.986338859,-0.000909462,0.863323656
0.787654403,0.186349884,0.257682007,0.000124263,0.734278073
0.780729998,0.184553854,0.289152363,0.000116421,0.758351203
0.773847307,0.178671545,0.38603409,8.42185E-05,0.779628908
0.766725949,0.175866282,0.429081383,0.000311589,0.80900789
0.755095707,0.156120935,0.694569231,-0.000368491,0.846889955
0.761172738,0.168701656,0.534946328,0.00014437,0.823024423
0.753213015,0.142104827,0.834798302,-0.0008124,0.856374436
0.753127254,0.132735771,0.906266215,-0.000796278,0.855399149
0.761620555,0.145494022,0.803560501,-4.16772E-05,0.821273414
0.746156494,0.09798939,1.014721227,-2.43367E-05,0.879686722
0.754234743,0.106400748,1.011207291,-0.000317056,0.852799425
0.745112827,0.066738753,0.902139085,0.001121597,0.881330314
0.751005605,0.073359621,0.941985239,0.000672845,0.862287496
0.75218287,0.084553028,0.990759057,0.000410393,0.858772899
0.748299265,0.05563049,0.814471982,0.00073289,0.86913801
0.749539941,0.043046775,0.684530996,0.000565293,0.865310872
0.757783947,0.039833251,0.645761863,0.000166183,0.839601823
0.777127643,0.005651814,0.111288,2.22723E-05,0.769353347
0.783216783,0.003443728,0.068520652,2.15026E-05,0.748932869
0.775863702,0.008475655,0.164501961,6.89604E-05,0.774102292
0.784094042,0.005690588,0.111945379,3.82655E-05,0.745860412
0.79020979,0.003461164,0.068835067,4.01349E-07,0.725337915
0.772588315,0.014101678,0.265580178,-8.4393E-05,0.785710382
0.762570588,0.028707265,0.497994915,-0.000355941,0.821646475
0.768879254,0.021175423,0.383191775,-0.000696563,0.799534008
0.791027963,0.005704111,0.112197653,-2.51356E-06,0.722864091
0.797202797,0.003472596,0.069086342,-2.09083E-05,0.702232216
0.803429909,0.193882796,0.120278491,1.54329E-06,0.679744165
0.804195804,0.196433277,0.071050171,8.13523E-07,0.677250095
0.797893756,0.190727074,0.179348997,-2.65336E-05,0.699108144
0.810556682,0.193802511,0.12179339,-7.06391E-07,0.65534655
0.811188811,0.196433128,0.071049497,-2.23413E-07,0.653140693
0.794764962,0.184976527,0.281954497,7.69827E-05,0.709859406
0.757023671,0.124420823,0.954470386,-0.00094814,0.841070576
0.76025886,0.114130464,0.994913307,-0.000299268,0.83196058
0.788042102,0.179687915,0.369355838,0.00015228,0.732234275
0.781662435,0.174606009,0.448657201,9.70946E-06,0.754876862
0.773397788,0.166817222,0.560734237,-9.40252E-05,0.786247348
0.767990997,0.153978379,0.71821608,-0.000248199,0.80447926
0.762504773,0.134495376,0.895002362,-0.000200508,0.820179065
0.770816181,0.142933115,0.827159953,0.000283322,0.792014898
0.76781601,0.110924227,1.002737798,-0.000365234,0.804541445
0.76324486,0.104708228,1.012915648,-0.000391042,0.820094239
0.758143845,0.09582005,1.012995558,-0.000394279,0.83900894
0.755290427,0.065173518,0.891228962,0.000316092,0.847633334
0.7598909,0.075344302,0.952763181,0.00018051,0.829576089
0.764125293,0.085731776,0.994133362,-8.0072E-05,0.818132001
0.759185825,0.052880309,0.788962366,0.000345192,0.829912363
0.765401053,0.042209492,0.674683317,-0.000104223,0.809582306
0.781840061,0.009359232,0.180690484,1.00515E-05,0.752551287
0.778765718,0.013173834,0.249235681,0.000127791,0.762943314
0.789307182,0.009031218,0.17467387,5.6389E-05,0.729022443
0.777375883,0.020016901,0.365026499,-3.63032E-06,0.767269202
0.772869009,0.030647541,0.524615518,-0.000317014,0.786009245
0.77443917,0.042901683,0.68217376,-0.000365845,0.778994204
0.798085943,0.005798463,0.114037866,-4.67967E-05,0.699112964
0.804195804,0.003470637,0.069122596,-2.15625E-05,0.678091494
0.796714161,0.009260503,0.178897741,-0.000100132,0.703602277
0.806051667,0.006204344,0.121858113,-4.49036E-05,0.67152421
0.811188811,0.003457353,0.068892576,-2.0859E-07,0.65384583
0.804955426,0.190831271,0.177461052,4.06437E-05,0.673901138
0.801675664,0.186595925,0.253461546,-8.03813E-06,0.685416788
0.817659941,0.193831702,0.121241708,8.30813E-07,0.630618688
0.818181818,0.196431866,0.071074981,-1.55453E-06,0.628875801
0.812395932,0.190323875,0.186743992,-4.39138E-05,0.649358776
0.824549304,0.193808224,0.121681946,-1.74866E-05,0.606902086
0.825174825,0.196430604,0.071079202,-5.41649E-06,0.604681607
0.796216167,0.175642889,0.432759899,6.66908E-05,0.705363748
0.802149893,0.179941406,0.365443219,3.98961E-05,0.682888514
0.767994726,0.121549569,0.968561278,-0.000119487,0.802454386
0.790433129,0.169145775,0.527952134,-2.79897E-05,0.725994443
0.783442859,0.163400183,0.604297994,-0.000660202,0.747866207
0.778798514,0.151593087,0.744648681,0.00029253,0.76226401
0.773739563,0.132186915,0.909740864,-2.71802E-05,0.782579757
0.779472323,0.139458154,0.856156037,0.000260268,0.761121807
0.775668292,0.113631874,0.99602953,-0.000628457,0.777016459
0.772670604,0.104302055,1.013073617,-0.000635629,0.788248598
0.768853988,0.095546426,1.012939162,-0.000421176,0.800667616
0.765995261,0.064575489,0.886935748,-8.94083E-05,0.807945422
0.770823131,0.075969837,0.95586727,-0.000376042,0.792278485
0.775290035,0.086534774,0.996480577,-0.000426317,0.777491196
0.772716459,0.054455285,0.803970084,-0.000225449,0.788634092
0.785610818,0.015561314,0.290996541,-1.99856E-05,0.740161075
0.793493835,0.013327903,0.251978624,-9.62503E-05,0.715089862
0.784340821,0.024232585,0.431527501,-0.000368586,0.744978938
0.781907898,0.038229392,0.62528004,-0.000575899,0.75596185
0.78027524,0.048204753,0.740780971,-0.000565302,0.760902242
0.804112053,0.00936976,0.181043903,-7.60605E-05,0.678880228
0.8003652,0.014333738,0.269753043,-0.000148573,0.691103849
0.813333298,0.00625884,0.122908865,1.1667E-05,0.646469935
0.818181818,0.00344106,0.068574148,-6.00001E-06,0.629237279
0.81087083,0.01006347,0.193705264,1.56226E-05,0.654624209
0.83853006,0.19382665,0.121404582,-1.00445E-05,0.558459
0.839160839,0.196424741,0.071255994,-7.45933E-06,0.556225661
0.832167832,0.196427673,0.071174043,2.15741E-05,0.581062255
0.831415747,0.193813883,0.121588809,4.82077E-05,0.583636962
0.808930794,0.18470856,0.286650075,2.88871E-05,0.661418322
0.819372751,0.190354043,0.18620349,2.01722E-05,0.624573642
0.815993623,0.185886393,0.265926494,-4.69164E-05,0.636079663
0.825973349,0.190627981,0.181170057,-2.79886E-05,0.602105983
0.798044665,0.164858551,0.585458418,0.00016644,0.698705708
0.810286753,0.174937443,0.44367115,6.92096E-05,0.656401005
0.80425941,0.169096655,0.528836214,0.000163013,0.675753375
0.779631976,0.122460591,0.963451138,-0.00039071,0.765082648
0.783553716,0.114739314,0.992368086,-0.00050866,0.747844516
0.792298482,0.155576141,0.701116107,0.000392989,0.71909626
0.788593409,0.142122623,0.834359943,-0.000162349,0.730307481
0.784608383,0.131290405,0.915312435,-0.000274792,0.745258139
0.782115508,0.106389495,1.010583138,-0.000486203,0.753019417
0.779649289,0.096181866,1.01354368,-0.000424393,0.761492248
0.777553641,0.066717353,0.901842034,-0.000214242,0.76885568
0.781936321,0.077754988,0.964362011,-0.000585906,0.75621618
0.786165973,0.087817144,0.999855469,-0.000549119,0.740820123
0.791101233,0.080053018,0.974007224,-0.00026781,0.724402131
0.852569545,0.193803764,0.121833645,1.93317E-07,0.510172197
0.853146853,0.196425876,0.071216679,4.64771E-07,0.508131354
0.846153846,0.196424871,0.071239243,-5.04582E-07,0.5323508
0.845668137,0.193870278,0.120560116,-8.53809E-07,0.533965338
0.783969132,0.057832391,0.833620697,-0.000165971,0.747241034
0.794138053,0.020463443,0.37275483,3.94274E-05,0.712905551
0.791553004,0.032746787,0.554378387,-0.000263273,0.718891957
0.78834354,0.047605011,0.735080938,-0.000197101,0.732277041
0.819136961,0.006059242,0.119165689,-2.67375E-05,0.625865808
0.825174825,0.003428534,0.068382621,-7.83098E-06,0.604929643
0.807594908,0.014669897,0.27550444,-4.32403E-05,0.666747205
0.804343805,0.021563545,0.389809799,0.000178572,0.679308117
0.817562831,0.009533091,0.183996365,-7.97164E-05,0.631387704
0.814091635,0.014220034,0.267671556,1.52098E-05,0.642503924
0.826022276,0.005913962,0.116443505,-1.25298E-05,0.601922919
0.832167832,0.003421359,0.068214739,2.28143E-05,0.580118935
0.839957065,0.190643021,0.180975796,-4.3959E-05,0.553554399
0.832960007,0.190623931,0.181276572,0.000107032,0.578157584
0.816756251,0.178751573,0.384545107,-5.92032E-05,0.633062749
0.8230341,0.184365306,0.292489329,-7.56768E-05,0.612298342
0.829837688,0.186368796,0.257415243,9.84558E-05,0.589161102
0.805549331,0.155868971,0.697788668,0.000243766,0.672482528
0.81797876,0.168270975,0.54058274,0.000305151,0.628140308
0.811756801,0.164148203,0.594828171,0.000377825,0.651823273
0.78928594,0.120461855,0.972255033,-0.000519336,0.726919988
0.791066865,0.11075234,1.003419892,0.000106827,0.722214551
0.80038461,0.142344155,0.832452025,1.20444E-05,0.690351653
0.795428421,0.130658598,0.919457328,-2.71757E-05,0.70754666
0.791699959,0.098732027,1.015296693,-0.000147932,0.719211137
0.799529626,0.106240062,1.010608421,0.000227725,0.694546903
0.790662079,0.069394902,0.919929782,-0.000176914,0.725630295
0.797092091,0.087373594,0.998612318,-8.8286E-05,0.70155218
0.799314093,0.07690323,0.96058111,0.000221043,0.693897376
0.85936204,0.193823754,0.121473239,2.36751E-05,0.48682223
0.86013986,0.196424482,0.071267918,9.62161E-06,0.484266924
0.866445417,0.193861582,0.120763777,-7.5169E-06,0.46232002
0.867132867,0.196423088,0.071299816,-3.75828E-06,0.459770421
0.853856265,0.19064232,0.181019946,-1.54082E-05,0.506083909
0.847109975,0.190766696,0.178705341,3.41686E-05,0.528670852
0.873549157,0.193920082,0.119658049,9.63476E-06,0.437765276
0.874125874,0.196417854,0.071415866,8.01547E-06,0.435783147
0.879949762,0.19345503,0.128505117,-6.84038E-07,0.415377814
0.881118881,0.196416623,0.07141876,-1.48907E-06,0.41134107
0.794534696,0.057470966,0.831282489,0.000380637,0.711605247
0.801022897,0.029958525,0.516100452,-0.000169817,0.689843547
0.798079885,0.043177787,0.685488403,-0.000287466,0.69993793
0.825215714,0.009012783,0.174604152,-2.96674E-05,0.604996982
0.812260686,0.021491264,0.388491644,0.000137451,0.650740314
0.808939129,0.029734783,0.512830978,0.000412101,0.655722093
0.821669722,0.01428996,0.268938346,-0.000210107,0.617977289
0.818629287,0.01973496,0.360373927,-0.000399216,0.628473514
0.833023588,0.005867309,0.115512205,4.32055E-05,0.577026207
0.839160839,0.00342128,0.068169174,-3.46948E-06,0.556717969
0.831944072,0.008812336,0.170887318,7.22348E-05,0.580866513
0.843680446,0.18630883,0.258649368,-2.1831E-05,0.53986596
0.836844524,0.184823901,0.284529035,0.000119874,0.564460722
0.824313473,0.174340758,0.452851677,-0.000203483,0.605700454
0.830659811,0.179495548,0.372398322,2.00281E-05,0.586755148
0.82494138,0.164518338,0.589889798,0.000347194,0.602075956
